features__type,features__properties__SOURCE_GID,features__properties__SOURCE_NAME,features__properties__MOVEMENT_ID,features__properties__DISPLAY_NAME,features__geometry__type,features__geometry__coordinates__001,features__geometry__coordinates__002,path
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8433507,18.9334376,203
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8433541,18.9334195,204
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8433541,18.9334195,205
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8433541,18.9334194,206
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8433541,18.9334193,207
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.843363,18.9333728,208
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434258,18.9332082,209
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434325,18.9331653,210
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434595,18.9330215,211
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434621,18.9330077,212
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434648,18.9329936,213
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434648,18.9329934,214
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.843487,18.9328783,215
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8434957,18.9328227,216
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8435046,18.9327752,217
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.843518,18.9327033,218
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8435429,18.9325693,219
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.843557,18.9324908,220
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8435812,18.9323567,221
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8435997,18.932256,222
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8436095,18.9322025,223
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8436296,18.9320825,224
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8436354,18.9320509,225
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8436483,18.9319798,226
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8437055,18.9316517,227
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8437409,18.9314493,228
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8442425,18.9290051,229
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8440371,18.9289635,230
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8440102,18.9291357,231
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8429913,18.9289357,232
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8425944,18.9313342,233
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8425822,18.9314022,234
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424918,18.9318803,235
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424917,18.9318805,236
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424719,18.9319853,237
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424718,18.9319857,238
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424711,18.9319886,239
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424711,18.9319886,240
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424516,18.9320669,241
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8424129,18.9322878,242
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423891,18.9324232,243
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423891,18.9324233,244
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423882,18.9324285,245
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423881,18.9324289,246
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423521,18.9326272,247
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423297,18.9327507,248
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423297,18.9327507,249
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423256,18.9327734,250
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8423052,18.932885,251
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842288,18.9329859,252
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842288,18.932986,253
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422852,18.9330025,254
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422709,18.9330837,255
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422687,18.9330976,256
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422665,18.9331119,257
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422532,18.9331322,258
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422494,18.933138,259
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422493,18.9331381,260
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422447,18.9331422,261
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842238,18.9331482,262
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422377,18.9331484,263
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422377,18.9331484,264
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8422252,18.9331563,265
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842209,18.9331644,266
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421905,18.9331721,267
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421782,18.9331742,268
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421733,18.9331733,269
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421672,18.9331708,270
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842164,18.9331717,271
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.84215,18.9331759,272
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421395,18.9331798,273
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421293,18.9331835,274
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842125,18.9331869,275
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8421175,18.9331878,276
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.842041,18.9332048,277
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8419292,18.9332298,278
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8417985,18.9332584,279
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8417374,18.9332718,280
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8415324,18.9333167,281
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8414422,18.9333366,282
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8414365,18.9333366,283
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8412602,18.9333742,284
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.84098,18.9333252,285
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8408132,18.9332891,286
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8405714,18.9332067,287
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8403935,18.9331099,288
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.840259,18.9330364,289
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8400939,18.9328715,290
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8400117,18.9327607,291
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8399986,18.9325446,292
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8401005,18.9320494,293
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8403123,18.9310629,294
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8402702,18.9309336,295
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8398442,18.9306142,296
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.838554,18.929705,297
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8375281,18.9289769,298
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8369413,18.9293913,299
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371464,18.9289204,300
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371796,18.9288442,301
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371798,18.9288437,302
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371802,18.9288335,303
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371803,18.928832,304
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371803,18.928832,305
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371852,18.928833,306
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371887,18.9288337,307
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371966,18.928807,308
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372049,18.9287791,309
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.837205,18.9287786,310
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.837205,18.9287786,311
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372128,18.9287552,312
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372128,18.928755,313
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372133,18.9287482,314
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372138,18.9287403,315
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372112,18.9287244,316
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.837208,18.9287186,317
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372073,18.9287175,318
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372016,18.9287105,319
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8372012,18.92871,320
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371945,18.9287035,321
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371891,18.9287003,322
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.837186,18.9286985,323
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8371796,18.9286961,324
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.837162,18.9286898,325
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8370918,18.9286681,326
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8367704,18.9284548,327
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8367683,18.9284493,328
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8367682,18.9284491,329
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8367625,18.928443,330
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8367496,18.9284361,331
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8367262,18.9284215,332
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.836721,18.9284183,333
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8366914,18.9284,334
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8366415,18.9283707,335
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8365927,18.928342,336
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8365404,18.9283106,337
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364877,18.928279,338
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364242,18.9282407,339
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363286,18.928184,340
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362851,18.9281578,341
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362515,18.9281376,342
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362515,18.9281376,343
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362509,18.9281372,344
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362515,18.9281339,345
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362516,18.9281336,346
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362433,18.9281286,347
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362415,18.9281276,348
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362414,18.9281276,349
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8362393,18.9281282,350
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.836237,18.9281267,351
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363073,18.9279556,352
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363161,18.9279647,353
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363159,18.9279649,354
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363158,18.927965,355
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363104,18.9279725,356
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363106,18.9279726,357
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363111,18.9279729,358
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363112,18.927973,359
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363223,18.9279794,360
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363472,18.9279939,361
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363556,18.9279831,362
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363592,18.9279786,363
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.836363,18.9279807,364
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363642,18.9279813,365
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363647,18.9279816,366
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.836367,18.9279829,367
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363677,18.9279833,368
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8363828,18.9279916,369
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364042,18.9280039,370
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364057,18.9280048,371
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364309,18.9280184,372
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364337,18.9280189,373
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364366,18.9280193,374
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364384,18.9280196,375
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364466,18.9280187,376
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364545,18.9280164,377
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.836456,18.9280157,378
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.836463,18.9280125,379
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364694,18.9280083,380
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364747,18.9280023,381
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364769,18.9279982,382
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364785,18.9279951,383
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364786,18.9279948,384
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364795,18.9279917,385
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364798,18.9279907,386
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364811,18.9279864,387
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364816,18.9279793,388
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364817,18.9279777,389
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364813,18.9279744,390
Feature,1,A,1,"0 Purushottamdas Thakurdas Road, Azad Maidan, Fort, Mumbai",MultiPolygon,72.8364802,18.9279672,391
